1975	4	18	1.881920	-1.657940	4	2.5080700
1975	4	19	2.057800	-1.172180	4	2.3682401
1975	4	20	2.179080	-0.731550	4	2.2986000
1975	4	21	2.223660	-0.209380	4	2.2335000
1975	4	22	2.244030	0.309768	5	2.2653100
1975	4	23	1.882050	0.882838	5	2.0788300
1975	4	24	1.543110	1.046720	5	1.8646200
1975	4	25	1.100770	0.838774	5	1.3839200
1975	4	26	0.461278	0.861274	6	0.9770210
1975	4	27	-0.050662	0.924728	7	0.9261150
1975	4	28	-0.316050	0.838462	7	0.8960490
1975	4	29	-0.491830	0.503842	7	0.7040970
1975	4	30	-0.442640	0.177417	8	0.4768730
1975	5	1	-0.514110	-0.091464	1	0.5221850
1975	5	2	-0.440680	-0.429800	1	0.6155710
1975	5	3	-0.503840	-0.639360	2	0.8140240
1975	5	4	-0.278510	-0.854050	2	0.8983180
1975	5	5	-0.347330	-0.962140	2	1.0229100
1975	5	6	-0.383070	-1.108400	2	1.1727300
1975	5	7	-0.141670	-1.068220	2	1.0775700
1975	5	8	-0.062807	-0.580360	2	0.5837500
1975	5	9	-0.194510	-0.484820	2	0.5223860
1975	5	10	-0.022024	-0.363400	2	0.3640700
1975	5	11	-0.081944	-0.387530	2	0.3961010
1975	5	12	-0.141790	-0.507160	2	0.5266060
1975	5	13	-0.030037	-0.425160	2	0.4262160
1975	5	14	0.082562	-0.145760	3	0.1675150
1975	5	15	0.249270	-0.274600	3	0.3708670
1975	5	16	0.298988	-0.308150	3	0.4293630
1975	5	17	0.025521	-0.123730	3	0.1263370
1975	5	18	-0.078885	-0.076407	1	0.1098230
1975	5	19	-0.228730	-0.101250	1	0.2501390
1975	5	20	-0.548900	-0.370390	1	0.6621780
1975	5	21	-0.799330	-0.378320	1	0.8843320
1975	5	22	-0.746730	-0.482620	1	0.8891180
1975	5	23	-0.606990	-0.699670	2	0.9262680
1975	5	24	-0.557420	-1.055080	2	1.1932800
1975	5	25	-0.663380	-1.169020	2	1.3441300
1975	5	26	-0.522670	-1.003270	2	1.1312500
1975	5	27	-0.332890	-0.516830	2	0.6147590
1975	5	28	-0.417500	-0.413130	1	0.5873540
1975	5	29	-0.520220	-0.205830	1	0.5594570
1975	5	30	-0.510570	0.074098	8	0.5159200
1975	5	31	-0.670290	0.100024	8	0.6777070
1975	6	1	-0.806380	0.008938	8	0.8064300
1975	6	2	-1.190130	-0.297310	1	1.2266999
1975	6	3	-1.116520	-0.798810	1	1.3728499
1975	6	4	-0.737080	-1.181140	2	1.3922600
1975	6	5	-0.184610	-1.234360	2	1.2480900
1975	6	6	0.052944	-1.005910	3	1.0073000
1975	6	7	0.261154	-0.881300	3	0.9191750
